year,month,date,time,temperature,relativehumidity,direct_radiation,diffuse_radiation,direct_normal_irradiance,windspeed,power
2019,4,6,7,27.5,82,34,57,88.1,8.4,26.761655
2019,4,6,8,28.2,78,95,162,175.9,8.9,72.879288
2019,4,6,9,29.3,73,313,182,332.8,9.7,229.5870181
2019,4,6,10,30.3,68,507,187,543.3,9.2,356.3523522
2019,4,6,11,31.3,62,706,188,682.3,8.6,474.9416614
2019,4,6,12,32.1,60,772,193,765.8,9.8,498.016428
2019,4,6,13,32.3,60,844,147,824.5,12.5,538.165628
2019,4,6,14,32.1,61,762,136,867.7,14.8,490.7551653
2019,4,6,15,31.7,62,607,124,837.2,15.3,399.3131897
2019,4,6,16,31.1,65,409,104,779,16.6,276.8049628
2019,4,6,17,30.3,70,187,77,662.1,17.3,130.9965855
2019,4,6,18,29.3,75,26,24,307.3,16.3,19.0068775
2019,4,6,19,28.5,79,0,0,0,15.6,0
2019,4,6,20,28.1,82,0,0,0,15.1,0
2019,4,6,21,27.9,82,0,0,0,14.7,0
2019,4,6,22,27.7,83,0,0,0,14.7,0
2019,4,6,23,27.5,84,0,0,0,14.5,0
2019,4,7,0,27.5,84,0,0,0,13.9,0
2019,4,7,1,27.4,83,0,0,0,12.5,0
2019,4,7,2,27.3,83,0,0,0,11.1,0
2019,4,7,3,27.1,84,0,0,0,10.1,0
2019,4,7,4,27,85,0,0,0,10.6,0
2019,4,7,5,26.8,86,0,0,0,12.5,0
2019,4,7,6,26.8,86,2,5,0,13.7,1.6134404
2019,4,7,7,27.4,83,61,66,158,16.3,48.1503988
2019,4,7,8,28.5,78,182,139,339.3,16.9,137.644689
2019,4,7,9,29.7,71,359,166,463.9,15.4,258.9547955
2019,4,7,10,30.8,64,580,179,618.8,14,399.636704
2019,4,7,11,31.6,59,705,188,722.7,13.3,468.7179105
2019,4,7,12,32.2,58,852,150,803.7,14.6,548.2470048
2019,4,7,13,32.3,59,850,140,872,17.1,542.8848425
2019,4,7,14,32.1,60,754,136,862.9,18.9,486.404646
2019,4,7,15,31.8,62,605,121,830.8,18.6,395.747682
2019,4,7,16,31.3,66,405,105,774.8,19.7,270.6500385
2019,4,7,17,30.4,70,182,77,650.3,19.7,126.826154
2019,4,7,18,29.5,73,26,23,299.6,18.2,18.8812715
2019,4,7,19,28.9,76,0,0,0,17.7,0
2019,4,7,20,28.7,76,0,0,0,18.2,0
2019,4,7,21,28.5,77,0,0,0,18.9,0
2019,4,7,22,28.4,78,0,0,0,18.9,0
2019,4,7,23,28.2,79,0,0,0,18.6,0
2019,4,8,0,28.2,80,0,0,0,18.4,0
2019,4,8,1,28,82,0,0,0,17.9,0
2019,4,8,2,27.9,82,0,0,0,17.4,0
2019,4,8,3,27.8,82,0,0,0,15.2,0
2019,4,8,4,27.8,82,0,0,0,14.1,0
2019,4,8,5,27.7,82,0,0,0,12.3,0
2019,4,8,6,27.7,82,1,6,0,11.5,0.7799161
2019,4,8,7,28.4,78,60,65,142.4,12.2,45.594588
2019,4,8,8,29.2,74,160,113,310.3,14.1,117.746272
2019,4,8,9,30.2,69,352,153,437.9,14.1,248.2889024
2019,4,8,10,31,66,437,204,522.8,13.7,296.877698
2019,4,8,11,31.8,63,697,180,626.5,14.4,455.1734802
2019,4,8,12,32.2,63,782,176,771.1,16.6,499.0695848
2019,4,8,13,32.3,63,775,181,792,19,491.7249838
2019,4,8,14,32.2,64,757,139,825.7,20.6,482.3143744
2019,4,8,15,31.8,65,591,127,826,20.6,384.671853
2019,4,8,16,31.3,67,402,100,763.8,22.1,268.1979783
2019,4,8,17,30.4,71,164,82,620.1,21.6,114.0913724
2019,4,8,18,29.5,76,23,22,268,19.6,16.618259
2019,4,8,19,29,79,0,0,0,18.7,0
2019,4,8,20,28.8,80,0,0,0,18.1,0
2019,4,8,21,28.7,81,0,0,0,18.1,0
2019,4,8,22,28.6,82,0,0,0,17.7,0
2019,4,8,23,28.4,84,0,0,0,17.1,0
2019,4,9,0,28.4,85,0,0,0,16.4,0
2019,4,9,1,28.2,85,0,0,0,16.7,0
2019,4,9,2,28.1,85,0,0,0,17.1,0
2019,4,9,3,28.1,85,0,0,0,16.6,0
2019,4,9,4,27.9,86,0,0,0,15.2,0
2019,4,9,5,27.6,88,0,0,0,14.3,0
2019,4,9,6,27.5,88,2,5,0,13.2,1.55806
2019,4,9,7,28.1,84,69,56,167.2,13.8,52.6411074
2019,4,9,8,29.2,77,242,108,420.6,14.4,177.1897622
2019,4,9,9,30.2,72,400,147,560.5,15.6,280.73024
2019,4,9,10,31.1,68,633,151,677.4,16.5,426.2686566
2019,4,9,11,31.7,67,724,167,766,17.7,472.3429214
2019,4,9,12,31.9,66,802,170,784.5,19,518.1778942
2019,4,9,13,32.1,66,836,148,839.1,20,533.9690004
2019,4,9,14,31.9,67,668,134,810.1,20.6,430.8810086
2019,4,9,15,31.6,69,515,122,723.3,20.9,336.7621565
2019,4,9,16,30.9,72,281,101,602.5,21.4,190.0192812
2019,4,9,17,30.1,75,114,82,425.1,21.7,80.0193075
2019,4,9,18,29.4,78,20,21,194.8,20.6,14.474136
2019,4,9,19,29,80,0,0,0,20,0
2019,4,9,20,28.8,81,0,0,0,20.3,0
2019,4,9,21,28.6,83,0,0,0,19.5,0
2019,4,9,22,28.5,84,0,0,0,17.7,0
2019,4,9,23,28.3,85,0,0,0,15.9,0
2019,4,10,0,28.3,85,0,0,0,13.4,0
2019,4,10,1,28.1,85,0,0,0,11.4,0
2019,4,10,2,27.9,86,0,0,0,10.1,0
2019,4,10,3,27.8,87,0,0,0,9,0
2019,4,10,4,27.7,87,0,0,0,8.7,0
2019,4,10,5,27.7,87,0,0,0,8.8,0
2019,4,10,6,27.8,87,1,5,0,8.2,0.7696814
2019,4,10,7,28.4,83,38,63,92.9,9.5,28.6313014
2019,4,10,8,29.2,79,95,155,182.9,11.6,69.3220415
2019,4,10,9,30.1,74,277,215,300.4,12.6,194.7614977
2019,4,10,10,31,69,488,214,498.9,13.9,329.868968
2019,4,10,11,31.7,66,669,211,648.7,15.6,437.1883557
2019,4,10,12,32,67,749,196,733.3,17.6,480.3662815
2019,4,10,13,32.2,66,777,164,777.4,18.7,493.4142696
2019,4,10,14,32.1,67,714,140,802.7,19.4,455.2860627
2019,4,10,15,31.9,67,583,127,799,19.6,376.0533354
2019,4,10,16,31.2,71,329,127,692.5,20.4,219.2364867
2019,4,10,17,30.4,74,145,76,518.2,19.9,100.365433
2019,4,10,18,29.6,77,23,22,244.6,17.9,16.5067159
2019,4,10,19,29.1,80,0,0,0,16.6,0
2019,4,10,20,28.8,81,0,0,0,16.1,0
2019,4,10,21,28.5,83,0,0,0,15.5,0
2019,4,10,22,28.4,84,0,0,0,13.5,0
2019,4,10,23,28.1,85,0,0,0,11.8,0
2019,4,11,0,28,86,0,0,0,10.5,0
2019,4,11,1,27.8,87,0,0,0,10.2,0
2019,4,11,2,27.6,88,0,0,0,10.4,0
2019,4,11,3,27.6,87,0,0,0,7.9,0
2019,4,11,4,27.5,88,0,0,0,8.3,0
2019,4,11,5,27.5,87,0,0,0,8,0
2019,4,11,6,27.6,86,1,6,0,8.9,0.7781514
2019,4,11,7,28.2,82,33,74,76.2,10.3,25.1439408
2019,4,11,8,29.1,77,139,144,216.3,11.6,102.2783615
2019,4,11,9,30.1,71,332,179,389.3,13,234.6141578
2019,4,11,10,31.3,65,615,168,621.8,13.2,411.6713138
2019,4,11,11,32,62,622,247,701.6,13,402.241802
2019,4,11,12,32.1,64,742,173,693.4,14.2,475.5074352
2019,4,11,13,32.3,63,825,153,800.5,16.8,523.4491763
2019,4,11,14,32.3,64,738,143,843.4,18.9,467.4734064
2019,4,11,15,32,66,599,124,818,20.5,384.805387
2019,4,11,16,31.4,68,402,106,768.6,21.9,266.2706496
2019,4,11,17,30.5,72,182,76,648.4,22.2,125.735428
2019,4,11,18,29.7,75,25,23,298.8,20.2,17.91196875
2019,4,11,19,29.1,78,0,0,0,18.7,0
2019,4,11,20,28.8,80,0,0,0,16.8,0
2019,4,11,21,28.6,82,0,0,0,14.5,0
2019,4,11,22,28.3,84,0,0,0,12.8,0
2019,4,11,23,28,85,0,0,0,11.6,0
2019,4,12,0,28,86,0,0,0,11.3,0
2019,4,12,1,27.7,87,0,0,0,11.2,0
2019,4,12,2,27.6,87,0,0,0,10.8,0
2019,4,12,3,27.4,88,0,0,0,13.6,0
2019,4,12,4,27.3,89,0,0,0,12.2,0
2019,4,12,5,27.3,88,0,0,0,11.1,0
2019,4,12,6,27.5,87,1,7,0,11.9,0.78037625
2019,4,12,7,28.2,83,41,69,86.9,13.2,31.1860104
2019,4,12,8,29.2,77,212,133,312.8,13.1,155.2240892
2019,4,12,9,30.3,71,400,166,528.9,12.2,279.73698
2019,4,12,10,31.3,64,558,197,628.5,11.9,374.1372144
2019,4,12,11,32.1,62,729,187,716.9,12.3,468.7268067
2019,4,12,12,32.5,62,806,167,792.2,13.6,506.246585
2019,4,12,13,32.6,61,825,146,829.8,15.8,515.964405
2019,4,12,14,32.5,62,760,137,853.2,17.3,477.3541
2019,4,12,15,32.2,63,610,122,839.1,16.1,389.299804
2019,4,12,16,31.7,64,406,105,779.2,16.7,266.2025072
2019,4,12,17,30.8,66,185,77,656.7,16.5,127.047307
2019,4,12,18,29.9,69,25,23,303.6,15.3,17.90982875
2019,4,12,19,29.2,73,0,0,0,15.4,0
2019,4,12,20,28.8,75,0,0,0,15.3,0
2019,4,12,21,28.5,77,0,0,0,15.3,0
2019,4,12,22,28.2,79,0,0,0,13.9,0
2019,4,12,23,27.9,82,0,0,0,11.9,0
2019,4,13,0,27.8,84,0,0,0,10,0
2019,4,13,1,27.5,86,0,0,0,7.9,0
2019,4,13,2,27.1,88,0,0,0,8.3,0
2019,4,13,3,26.9,88,0,0,0,10.1,0
2019,4,13,4,27,88,0,0,0,8.7,0
2019,4,13,5,27.1,86,0,0,0,8.8,0
2019,4,13,6,27.4,84,1,7,0,9.4,0.7879984
2019,4,13,7,28.2,79,41,60,87.4,11.5,31.3997352
2019,4,13,8,29.3,73,196,130,295,13.5,143.7669506
2019,4,13,9,30.3,68,365,191,479.3,13.4,256.545579
2019,4,13,10,31.2,63,595,183,624.7,12.5,401.8165305
2019,4,13,11,31.8,61,714,194,736.3,12.6,467.8200828
2019,4,13,12,32.3,61,752,207,752,14.1,478.7126344
2019,4,13,13,32.4,61,831,144,804.4,16.3,525.9075741
2019,4,13,14,32.3,61,745,138,851.5,17.8,474.2565328
2019,4,13,15,32,61,581,128,809.9,17.8,376.3488505
2019,4,13,16,31.4,63,394,105,748,18.6,263.1513392
2019,4,13,17,30.6,65,179,77,636.2,17.8,124.456194
2019,4,13,18,29.7,69,26,23,297.6,16.6,18.8173557
2019,4,13,19,29.1,72,0,0,0,16,0
2019,4,13,20,28.7,75,0,0,0,15,0
2019,4,13,21,28.4,78,0,0,0,15.3,0
2019,4,13,22,28.2,80,0,0,0,14,0
2019,4,13,23,27.9,82,0,0,0,11.8,0
2019,4,14,0,27.8,85,0,0,0,10.6,0
2019,4,14,1,27.5,86,0,0,0,9,0
2019,4,14,2,27.2,88,0,0,0,8.3,0
2019,4,14,3,27,89,0,0,0,9.1,0
2019,4,14,4,26.9,89,0,0,0,10.2,0
2019,4,14,5,27,88,0,0,0,11.6,0
2019,4,14,6,27.3,85,2,6,0,13.1,1.5804465
2019,4,14,7,28.1,81,30,68,74.9,13,23.0052795
2019,4,14,8,29.1,74,169,140,234.9,12.7,124.9854879
2019,4,14,9,30.1,69,389,179,466.3,12.6,275.8172797
2019,4,14,10,31.1,65,613,174,653.4,12.7,414.8690518
2019,4,14,11,31.8,63,791,157,785.5,14.2,516.5598606
2019,4,14,12,32.2,63,838,162,841.1,16.4,534.8085832
2019,4,14,13,32.3,62,836,147,851.1,17.9,531.3071764
2019,4,14,14,32.2,63,747,137,850.8,19.1,476.7327108
2019,4,14,15,31.9,64,600,122,824.3,17.8,388.95504
2019,4,14,16,31.4,66,398,105,765.7,18.1,264.5018848
2019,4,14,17,30.6,70,181,77,642.5,17.3,124.800948
2019,4,14,18,29.7,74,26,23,301,15.3,18.6599322
2019,4,14,19,29,78,0,0,0,14.5,0
2019,4,14,20,28.6,80,0,0,0,13,0
2019,4,14,21,28.2,82,0,0,0,12,0
2019,4,14,22,27.9,83,0,0,0,10.9,0
2019,4,14,23,27.7,84,0,0,0,10.8,0
2019,4,15,0,27.5,84,0,0,0,10.8,0
2019,4,15,1,27.3,85,0,0,0,9.4,0
2019,4,15,2,27,86,0,0,0,8.4,0
2019,4,15,3,26.6,87,0,0,0,7.3,0
2019,4,15,4,26.4,88,0,0,0,8.3,0
2019,4,15,5,26.3,89,0,0,0,9.4,0
2019,4,15,6,26.5,88,2,8,0,10.7,1.629236
2019,4,15,7,27.4,83,49,73,112.2,12.4,38.6781892
2019,4,15,8,28.6,77,218,129,329.5,13.6,164.3606204
2019,4,15,9,29.8,70,441,166,557.7,12.9,317.019024
2019,4,15,10,30.9,62,645,165,710.1,13,443.4998715
2019,4,15,11,32,57,797,162,804.4,13.4,519.6746845
2019,4,15,12,32.5,58,872,148,860,14.7,551.32418
2019,4,15,13,32.5,58,855,143,878.9,16.5,540.5758875
2019,4,15,14,32.5,58,765,134,870.6,17.9,483.6731625
2019,4,15,15,32.2,59,607,122,839.3,17.1,389.9520964
2019,4,15,16,31.7,60,403,104,774.6,19.1,265.989269
2019,4,15,17,30.9,61,184,76,652.2,19.2,126.7270284
2019,4,15,18,30,64,26,24,305.6,17.9,18.68568
2019,4,15,19,29.5,68,0,0,0,17.3,0
2019,4,15,20,29.1,70,0,0,0,17.1,0
2019,4,15,21,28.9,73,0,0,0,16.8,0
2019,4,15,22,28.6,75,0,0,0,16.4,0
2019,4,15,23,28.4,77,0,0,0,15.9,0
2019,4,16,0,28.4,77,0,0,0,14.5,0
2019,4,16,1,28.1,77,0,0,0,12.4,0
2019,4,16,2,27.8,78,0,0,0,11.6,0
2019,4,16,3,27.5,80,0,0,0,10.7,0
2019,4,16,4,27.3,82,0,0,0,11,0
2019,4,16,5,27,84,0,0,0,10.4,0
2019,4,16,6,27.1,84,3,8,0,9.8,2.3962458
2019,4,16,7,27.9,81,69,66,167.6,9.7,53.40919815
2019,4,16,8,29.2,75,197,136,351.3,12.6,144.7304825
2019,4,16,9,30.4,68,406,164,508.2,11.1,283.8682168
2019,4,16,10,31.5,61,504,237,597.1,7.7,335.857914
2019,4,16,11,32.5,55,715,180,670.8,5.1,454.2886563
2019,4,16,12,33.1,55,805,176,784.7,10.5,493.3025913
2019,4,16,13,33.1,57,822,149,828.5,15.6,502.0731201
2019,4,16,14,32.7,60,740,135,840.5,19,460.80762
2019,4,16,15,32.3,61,594,120,818.4,21.6,378.1320543
2019,4,16,16,31.5,63,373,106,739.8,22.7,247.7407253
2019,4,16,17,30.8,66,166,80,595.3,23,113.9992052
2019,4,16,18,30.1,69,23,22,274.3,21.6,16.30796255
2019,4,16,19,29.7,71,0,0,0,20.1,0
2019,4,16,20,29.4,73,0,0,0,19.9,0
2019,4,16,21,29.2,74,0,0,0,20.1,0
2019,4,16,22,29.1,75,0,0,0,18.3,0
2019,4,16,23,29,76,0,0,0,15,0
2019,4,17,0,28.7,79,0,0,0,13,0
2019,4,17,1,28.6,79,0,0,0,11.4,0
2019,4,17,2,28.3,80,0,0,0,11.9,0
2019,4,17,3,28.1,81,0,0,0,9.9,0
2019,4,17,4,28,82,0,0,0,7.8,0
2019,4,17,5,28.1,81,0,0,0,6.6,0
2019,4,17,6,28.1,81,2,8,0,4.8,1.5336853
2019,4,17,7,29,78,73,62,162.6,5.3,53.887724
2019,4,17,8,30.1,72,219,108,386.7,9.6,154.5007332
2019,4,17,9,30.9,68,360,149,491.1,11.2,245.078568
2019,4,17,10,31.8,64,595,149,613,11.8,387.919056
2019,4,17,11,32.5,62,756,150,756.7,13.8,474.84171
2019,4,17,12,33,61,773,186,788.2,16,471.925776
2019,4,17,13,33,62,783,163,789,17.6,477.241632
2019,4,17,14,32.8,63,709,143,803.7,18.8,436.6880599
2019,4,17,15,32.4,65,551,131,774.8,17.3,346.4035065
2019,4,17,16,31.7,68,314,120,658.3,17.3,204.5142916
2019,4,17,17,31,70,125,84,475,18.3,84.35375
2019,4,17,18,30.4,73,18,23,206,17.8,12.4801794
2019,4,17,19,29.9,75,0,0,0,17.1,0
2019,4,17,20,29.7,76,0,0,0,17.7,0
2019,4,17,21,29.6,78,0,0,0,17.8,0
2019,4,17,22,29.5,79,0,0,0,17.4,0
2019,4,17,23,29.3,82,0,0,0,16.1,0
2019,4,18,0,29.5,83,0,0,0,16.4,0
2019,4,18,1,29.3,84,0,0,0,15.5,0
2019,4,18,2,29.2,84,0,0,0,13.9,0
2019,4,18,3,29,85,0,0,0,12.3,0
2019,4,18,4,28.9,85,0,0,0,11.9,0
2019,4,18,5,28.7,86,0,0,0,11.2,0
2019,4,18,6,28.7,87,1,10,0,12,0.73759685
2019,4,18,7,29.4,83,63,79,129.7,13.3,45.2062674
2019,4,18,8,30.3,78,208,145,352.5,13.4,143.7538128
2019,4,18,9,31.1,73,331,209,462.8,15.1,221.0371495
2019,4,18,10,31.8,70,466,261,517.6,16.5,300.790884
2019,4,18,11,32.3,67,551,275,563.8,18.3,347.2840872
2019,4,18,12,32.5,67,662,243,617.5,19.5,412.3622825
2019,4,18,13,32.7,66,757,181,726.4,20.4,466.7316051
2019,4,18,14,32.6,66,622,191,747.5,20.4,385.7945048
2019,4,18,15,32,67,446,149,646,22.3,286.039201
2019,4,18,16,31.5,68,330,106,596.9,22.8,217.36539
2019,4,18,17,31,71,155,73,545.1,22.5,104.423345
2019,4,18,18,30.2,76,19,20,252.9,20.4,13.2449912
2019,4,18,19,29.9,78,0,0,0,19.5,0
2019,4,18,20,29.7,79,0,0,0,18.7,0
2019,4,18,21,29.6,80,0,0,0,16.9,0
2019,4,18,22,29.5,80,0,0,0,15,0
2019,4,18,23,29.3,81,0,0,0,12.8,0
2019,4,19,0,29.3,81,0,0,0,12.3,0
2019,4,19,1,29.1,82,0,0,0,12.4,0
2019,4,19,2,28.7,83,0,0,0,12.9,0
2019,4,19,3,28.3,84,0,0,0,8.8,0
2019,4,19,4,28.3,83,0,0,0,9.1,0
2019,4,19,5,28.1,84,0,0,0,9.8,0
2019,4,19,6,28.2,84,1,9,0,11.9,0.7593312
2019,4,19,7,28.8,81,43,85,91,12.6,31.8900771
2019,4,19,8,29.7,77,139,171,233.8,12.6,99.25390215
2019,4,19,9,30.5,73,258,228,337.2,13,177.9406005
2019,4,19,10,31.1,70,308,231,371.5,13.2,206.717434
2019,4,19,11,31.6,68,397,269,376.4,13.2,260.0354764
2019,4,19,12,32.4,66,723,192,577,14.6,453.7812618
2019,4,19,13,32.4,66,564,241,659,17.3,353.9870424
2019,4,19,14,32.5,66,670,166,660.3,19.4,418.041475
2019,4,19,15,31.8,69,527,141,743.9,21.5,340.7349066
2019,4,19,16,31.4,71,306,126,633,22.6,201.6679536
2019,4,19,17,30.9,72,142,70,494.9,21.7,96.0239784
2019,4,19,18,30.2,76,21,23,239.4,20.9,14.6392008
2019,4,19,19,30,77,0,0,0,19.9,0
2019,4,19,20,29.7,79,0,0,0,18.9,0
2019,4,19,21,29.6,80,0,0,0,17.6,0
2019,4,19,22,29.5,81,0,0,0,15.3,0
2019,4,19,23,29.2,82,0,0,0,14.6,0
2019,4,20,0,29.3,80,0,0,0,14.4,0
2019,4,20,1,29,81,0,0,0,15.3,0
2019,4,20,2,28.5,83,0,0,0,15.3,0
2019,4,20,3,28.4,82,0,0,0,15.8,0
2019,4,20,4,28.3,83,0,0,0,15.2,0
2019,4,20,5,28.2,83,0,0,0,13.7,0
2019,4,20,6,28.2,83,4,8,0,12.3,3.0425376
2019,4,20,7,28.8,79,79,62,184,12.4,58.7888217
2019,4,20,8,29.9,73,284,107,462.7,12.2,202.0939882
2019,4,20,9,31,66,389,141,580.3,12.1,264.268706
2019,4,20,10,32.2,61,655,144,665.2,11.2,419.403574
2019,4,20,11,32.9,59,777,151,802.4,12,478.8380216
2019,4,20,12,33.1,61,814,162,818.8,15,493.9247401
2019,4,20,13,33,61,778,169,810.1,17.8,474.978336
2019,4,20,14,32.8,63,664,149,772.7,19.9,408.9716104
2019,4,20,15,32.4,65,547,121,742.8,23.8,343.8887805
2019,4,20,16,31.8,68,342,106,683.8,25.1,221.4920592
2019,4,20,17,31,71,134,77,515.6,23.7,90.275666
2019,4,20,18,30.4,74,23,22,229.6,23.2,15.9200342
2019,4,20,19,30.1,76,0,0,0,22.2,0
2019,4,20,20,29.9,78,0,0,0,19.9,0
2019,4,20,21,29.7,79,0,0,0,17.6,0
2019,4,20,22,29.6,79,0,0,0,16.6,0
2019,4,20,23,29.4,80,0,0,0,15.6,0
2019,4,21,0,29.1,81,0,0,0,15.5,0
2019,4,21,1,28.2,85,0,0,0,14.8,0
2019,4,21,2,27.4,87,0,0,0,13,0
2019,4,21,3,27.3,85,0,0,0,11.6,0
2019,4,21,4,27.3,84,0,0,0,11.8,0
2019,4,21,5,27.3,84,0,0,0,11.4,0
2019,4,21,6,27.4,83,2,10,0,10.5,1.5787016
2019,4,21,7,27.9,81,57,64,122.8,10.2,44.12064195
2019,4,21,8,29,76,209,126,332,11.1,154.805464
2019,4,21,9,30.3,69,368,168,484.6,13.2,258.2221224
2019,4,21,10,31.4,64,583,156,612.9,14.7,388.7388032
2019,4,21,11,32.3,60,684,144,719.9,14.3,436.143708
2019,4,21,12,32.6,61,445,315,583.4,12.8,278.308073
2019,4,21,13,32.5,63,485,242,454.2,12.3,304.1234938
2019,4,21,14,32.7,63,576,199,576.6,13.8,356.9089824
2019,4,21,15,32.2,66,431,170,623.7,15.5,273.6956888
2019,4,21,16,31.8,68,269,132,535.9,18.7,174.2145144
2019,4,21,17,31.2,72,107,84,409.9,19.6,71.1821352
2019,4,21,18,30.4,76,14,22,174.5,18.8,9.6577544
2019,4,21,19,30,78,0,0,0,18.1,0
2019,4,21,20,29.8,79,0,0,0,18,0
2019,4,21,21,29.7,79,0,0,0,17.4,0
2019,4,21,22,29.6,80,0,0,0,16.5,0
2019,4,21,23,29.5,80,0,0,0,14.7,0
2019,4,22,0,29.6,78,0,0,0,13.2,0
2019,4,22,1,29.4,78,0,0,0,12,0
2019,4,22,2,29.3,79,0,0,0,9.8,0
2019,4,22,3,29.2,79,0,0,0,9.8,0
2019,4,22,4,29.1,80,0,0,0,9,0
2019,4,22,5,28.7,82,0,0,0,8.7,0
2019,4,22,6,28.6,82,1,10,0,7.4,0.7475548
2019,4,22,7,29.3,78,57,71,117.1,7.1,41.4576447
2019,4,22,8,30.1,74,152,133,270.3,8,106.8727352
2019,4,22,9,31.1,69,344,178,409.9,9.4,231.2661604
2019,4,22,10,31.9,66,390,219,484.4,11.2,251.981769
2019,4,22,11,32.4,64,510,252,484.8,12.9,321.160464
2019,4,22,12,32.8,63,775,178,656,15.1,477.3388525
2019,4,22,13,32.9,64,791,152,807.7,18.2,483.4547704
2019,4,22,14,32.1,66,656,154,786.7,19.8,418.9995984
2019,4,22,15,31.8,68,377,160,623.8,21.8,244.1593752
2019,4,22,16,31.4,70,240,114,464.1,20.1,158.43648
2019,4,22,17,30.9,72,111,61,388.9,19.9,75.0609972
2019,4,22,18,30.5,74,18,19,191.2,17.1,12.393549
2019,4,22,19,30.3,74,0,0,0,13.2,0
2019,4,22,20,30.1,75,0,0,0,11.4,0
2019,4,22,21,29.9,76,0,0,0,9.1,0
2019,4,22,22,29.7,77,0,0,0,6.4,0
2019,4,22,23,29.5,78,0,0,0,5.8,0
2019,4,23,0,29.5,78,0,0,0,5.6,0
2019,4,23,1,29.2,79,0,0,0,6.5,0
2019,4,23,2,29,80,0,0,0,6.8,0
2019,4,23,3,28.9,81,0,0,0,7.8,0
2019,4,23,4,28.7,82,0,0,0,7.8,0
2019,4,23,5,28.6,82,0,0,0,7.9,0
2019,4,23,6,28.6,82,2,7,0,8.1,1.4951096
2019,4,23,7,29.3,79,39,59,89.9,8.3,28.31757045
2019,4,23,8,30.1,75,124,129,205.4,9.7,87.038545
2019,4,23,9,30.9,70,229,177,288.5,9.9,155.3763855
2019,4,23,10,31.9,66,453,231,430.2,11,292.6865163
2019,4,23,11,32.5,63,600,221,594.5,12.2,376.23525
2019,4,23,12,32.5,64,490,250,560.2,13.7,306.7498
2019,4,23,13,32.7,63,604,218,549.2,16.2,374.2587246
2019,4,23,14,32.4,65,548,167,628.6,16.1,344.517462
2019,4,23,15,32,65,373,129,564.9,15.6,240.0189725
2019,4,23,16,31.5,67,205,117,429.5,15.8,135.2555663
2019,4,23,17,30.9,70,135,86,393.2,15.6,91.5974325
2019,4,23,18,30.3,73,18,20,230.4,13.4,12.5458983
2019,4,23,19,29.9,76,0,0,0,12.2,0
2019,4,23,20,29.7,77,0,0,0,12.1,0
2019,4,23,21,29.4,78,0,0,0,11.4,0
2019,4,23,22,29.2,80,0,0,0,10.6,0
2019,4,23,23,29,81,0,0,0,8.9,0
2019,4,24,0,28.8,81,0,0,0,7.2,0
2019,4,24,1,28.6,82,0,0,0,5.4,0
2019,4,24,2,28.4,83,0,0,0,5.4,0
2019,4,24,3,28.2,84,0,0,0,5.4,0
2019,4,24,4,28,85,0,0,0,5.7,0
2019,4,24,5,27.8,85,0,0,0,5.5,0
2019,4,24,6,27.7,86,3,8,0,5.2,2.3237409
2019,4,24,7,29,79,58,65,130.2,5,42.742172
2019,4,24,8,29.9,74,218,124,335.3,5.1,154.8671782
2019,4,24,9,30.8,69,430,161,539.3,6.5,293.824289
2019,4,24,10,31.6,64,589,182,661.7,8.8,388.3734064
2019,4,24,11,32.1,61,723,171,726.4,12.1,465.637775
2019,4,24,12,32.6,60,790,170,775.5,14.9,494.89076
2019,4,24,13,32.6,59,825,145,822.8,17.7,517.668195
2019,4,24,14,32.4,58,712,147,828.2,19.3,452.8290096
2019,4,24,15,32,58,576,125,790.9,18.6,374.958144
2019,4,24,16,31.5,58,359,105,714.6,18.5,240.4170945
2019,4,24,17,30.9,62,178,76,601.2,17.2,122.3922126
2019,4,24,18,30.1,66,26,22,303.1,14.8,18.5276234
2019,4,24,19,29.6,70,0,0,0,13.8,0
2019,4,24,20,29.3,72,0,0,0,13.2,0
2019,4,24,21,29.1,73,0,0,0,12.9,0
2019,4,24,22,29,74,0,0,0,11.9,0
2019,4,24,23,28.8,75,0,0,0,11,0
2019,4,25,0,28.6,76,0,0,0,9.4,0
2019,4,25,1,28.4,78,0,0,0,6.9,0
2019,4,25,2,28,80,0,0,0,4.6,0
2019,4,25,3,27.7,81,0,0,0,1.5,0
2019,4,25,4,28.3,78,0,0,0,1.1,0
2019,4,25,5,28.2,79,0,0,0,2.3,0
2019,4,25,6,28.2,78,2,9,0,2.6,1.5343008
2019,4,25,7,28.6,77,41,71,94,2.9,30.9118598
2019,4,25,8,29.4,73,107,165,179.6,3.7,78.0943566
2019,4,25,9,30.5,68,390,174,385.7,4.6,271.24539
2019,4,25,10,31.4,62,582,195,635.2,5.6,389.3598624
2019,4,25,11,32.3,58,706,195,718.6,8.1,451.6558046
2019,4,25,12,32.9,58,689,236,713.8,11,425.3054377
2019,4,25,13,32.9,59,781,166,744.8,13.7,481.3030822
2019,4,25,14,32.7,59,694,147,799.1,15.3,432.8751783
2019,4,25,15,32.3,60,537,132,753.3,15.6,342.411069
2019,4,25,16,31.8,61,366,113,694.2,17.3,239.8069332
2019,4,25,17,31.1,63,174,75,603.9,18.2,118.1519943
2019,4,25,18,30.3,67,26,23,296.4,16.4,18.3050049
2019,4,25,19,29.8,69,0,0,0,15.9,0
2019,4,25,20,29.6,71,0,0,0,14.8,0
2019,4,25,21,29.4,72,0,0,0,14.3,0
